"","XenaHosts","XenaHostNames","XenaCohorts","XenaDatasets","SampleCount","DataSubtype","Label","Type","AnatomicalOrigin","SampleType","Tags","ProbeMap","LongTitle","Citation","Version","Unit","Platform"
"832","https://gdc.xenahubs.net","gdcHub","GDC TCGA Bladder Cancer (BLCA)","TCGA-BLCA.gistic.tsv",413,"copy number (gene-level)","GISTIC - focal score by gene","genomicMatrix","","","","gencode.v22.annotation.gene.probeMap",NA,NA,"07-18-2019","Gistic2 copy number","Illumina"
"833","https://gdc.xenahubs.net","gdcHub","GDC TCGA Bladder Cancer (BLCA)","TCGA-BLCA.htseq_counts.tsv",430,"gene expression RNAseq","HTSeq - Counts","genomicMatrix","","","","gencode.v22.annotation.gene.probeMap",NA,NA,"07-18-2019","log2(count+1)","Illumina"
"834","https://gdc.xenahubs.net","gdcHub","GDC TCGA Bladder Cancer (BLCA)","TCGA-BLCA.htseq_fpkm.tsv",430,"gene expression RNAseq","HTSeq - FPKM","genomicMatrix","","","","gencode.v22.annotation.gene.probeMap",NA,NA,"07-18-2019","log2(fpkm+1)","Illumina"
"835","https://gdc.xenahubs.net","gdcHub","GDC TCGA Bladder Cancer (BLCA)","TCGA-BLCA.htseq_fpkm-uq.tsv",430,"gene expression RNAseq","HTSeq - FPKM-UQ","genomicMatrix","","","","gencode.v22.annotation.gene.probeMap",NA,NA,"07-18-2019","log2(fpkm-uq+1)","Illumina"
"836","https://gdc.xenahubs.net","gdcHub","GDC TCGA Bladder Cancer (BLCA)","TCGA-BLCA.masked_cnv.tsv",415,"copy number","Masked Copy Number Segment","genomicSegment","","","",NA,NA,NA,"07-18-2019","log2(copy-number/2)","Affymetrix SNP 6.0"
"837","https://gdc.xenahubs.net","gdcHub","GDC TCGA Bladder Cancer (BLCA)","TCGA-BLCA.methylation450.tsv",437,"DNA methylation","Illumina Human Methylation 450","genomicMatrix","","","","illuminaMethyl450_hg38_GDC",NA,NA,"07-18-2019","beta value","Illumina Human Methylation 450"
"838","https://gdc.xenahubs.net","gdcHub","GDC TCGA Bladder Cancer (BLCA)","TCGA-BLCA.mirna.tsv",432,"stem loop expression","miRNA Expression Quantification","genomicMatrix","","","",NA,NA,NA,"07-18-2019","log2(RPM+1)","Illumina"
"839","https://gdc.xenahubs.net","gdcHub","GDC TCGA Bladder Cancer (BLCA)","TCGA-BLCA.muse_snv.tsv",411,"somatic mutation (SNPs and small INDELs)","MuSE Variant Aggregation and Masking","mutationVector","","","",NA,NA,NA,"07-18-2019",NA,"Illumina"
"840","https://gdc.xenahubs.net","gdcHub","GDC TCGA Bladder Cancer (BLCA)","TCGA-BLCA.mutect2_snv.tsv",412,"somatic mutation (SNPs and small INDELs)","MuTect2 Variant Aggregation and Masking","mutationVector","","","",NA,NA,NA,"07-18-2019",NA,"Illumina"
"841","https://gdc.xenahubs.net","gdcHub","GDC TCGA Bladder Cancer (BLCA)","TCGA-BLCA.somaticsniper_snv.tsv",408,"somatic mutation (SNPs and small INDELs)","SomaticSniper Variant Aggregation and Masking","mutationVector","","","",NA,NA,NA,"07-18-2019",NA,"Illumina"
"842","https://gdc.xenahubs.net","gdcHub","GDC TCGA Bladder Cancer (BLCA)","TCGA-BLCA.survival.tsv",448,"phenotype","survival data","clinicalMatrix","","","",NA,NA,NA,"07-18-2019",NA,NA
"843","https://gdc.xenahubs.net","gdcHub","GDC TCGA Bladder Cancer (BLCA)","TCGA-BLCA.varscan2_snv.tsv",412,"somatic mutation (SNPs and small INDELs)","VarScan2 Variant Aggregation and Masking","mutationVector","","","",NA,NA,NA,"07-18-2019",NA,"Illumina"
"844","https://gdc.xenahubs.net","gdcHub","GDC TCGA Lung Squamous Cell Carcinoma (LUSC)","TCGA-LUSC.cnv.tsv",503,"copy number","Copy Number Segment","genomicSegment","","","",NA,NA,NA,"07-20-2019","log2(copy-number/2)","Affymetrix SNP 6.0"
"845","https://gdc.xenahubs.net","gdcHub","GDC TCGA Lung Squamous Cell Carcinoma (LUSC)","TCGA-LUSC.GDC_phenotype.tsv",765,"phenotype","Phenotype","clinicalMatrix","","","",NA,NA,NA,"08-07-2019",NA,NA
"846","https://gdc.xenahubs.net","gdcHub","GDC TCGA Lung Squamous Cell Carcinoma (LUSC)","TCGA-LUSC.gistic.tsv",503,"copy number (gene-level)","GISTIC - focal score by gene","genomicMatrix","","","","gencode.v22.annotation.gene.probeMap",NA,NA,"07-20-2019","Gistic2 copy number","Illumina"
"847","https://gdc.xenahubs.net","gdcHub","GDC TCGA Lung Squamous Cell Carcinoma (LUSC)","TCGA-LUSC.htseq_counts.tsv",550,"gene expression RNAseq","HTSeq - Counts","genomicMatrix","","","","gencode.v22.annotation.gene.probeMap",NA,NA,"07-20-2019","log2(count+1)","Illumina"
"848","https://gdc.xenahubs.net","gdcHub","GDC TCGA Lung Squamous Cell Carcinoma (LUSC)","TCGA-LUSC.htseq_fpkm.tsv",550,"gene expression RNAseq","HTSeq - FPKM","genomicMatrix","","","","gencode.v22.annotation.gene.probeMap",NA,NA,"07-20-2019","log2(fpkm+1)","Illumina"
"849","https://gdc.xenahubs.net","gdcHub","GDC TCGA Lung Squamous Cell Carcinoma (LUSC)","TCGA-LUSC.htseq_fpkm-uq.tsv",550,"gene expression RNAseq","HTSeq - FPKM-UQ","genomicMatrix","","","","gencode.v22.annotation.gene.probeMap",NA,NA,"07-20-2019","log2(fpkm-uq+1)","Illumina"
"850","https://gdc.xenahubs.net","gdcHub","GDC TCGA Lung Squamous Cell Carcinoma (LUSC)","TCGA-LUSC.masked_cnv.tsv",503,"copy number","Masked Copy Number Segment","genomicSegment","","","",NA,NA,NA,"07-20-2019","log2(copy-number/2)","Affymetrix SNP 6.0"
"851","https://gdc.xenahubs.net","gdcHub","GDC TCGA Lung Squamous Cell Carcinoma (LUSC)","TCGA-LUSC.methylation27.tsv",160,"DNA methylation","Illumina Human Methylation 27","genomicMatrix","","","","illuminaMethyl27_hg38_GDC",NA,NA,"07-20-2019","beta value","Illumina Human Methylation 27"
"852","https://gdc.xenahubs.net","gdcHub","GDC TCGA Lung Squamous Cell Carcinoma (LUSC)","TCGA-LUSC.methylation450.tsv",412,"DNA methylation","Illumina Human Methylation 450","genomicMatrix","","","","illuminaMethyl450_hg38_GDC",NA,NA,"07-20-2019","beta value","Illumina Human Methylation 450"
"853","https://gdc.xenahubs.net","gdcHub","GDC TCGA Lung Squamous Cell Carcinoma (LUSC)","TCGA-LUSC.mirna.tsv",523,"stem loop expression","miRNA Expression Quantification","genomicMatrix","","","",NA,NA,NA,"07-20-2019","log2(RPM+1)","Illumina"
"854","https://gdc.xenahubs.net","gdcHub","GDC TCGA Lung Squamous Cell Carcinoma (LUSC)","TCGA-LUSC.muse_snv.tsv",490,"somatic mutation (SNPs and small INDELs)","MuSE Variant Aggregation and Masking","mutationVector","","","",NA,NA,NA,"07-20-2019",NA,"Illumina"
"855","https://gdc.xenahubs.net","gdcHub","GDC TCGA Lung Squamous Cell Carcinoma (LUSC)","TCGA-LUSC.mutect2_snv.tsv",492,"somatic mutation (SNPs and small INDELs)","MuTect2 Variant Aggregation and Masking","mutationVector","","","",NA,NA,NA,"07-20-2019",NA,"Illumina"
"856","https://gdc.xenahubs.net","gdcHub","GDC TCGA Lung Squamous Cell Carcinoma (LUSC)","TCGA-LUSC.somaticsniper_snv.tsv",488,"somatic mutation (SNPs and small INDELs)","SomaticSniper Variant Aggregation and Masking","mutationVector","","","",NA,NA,NA,"07-20-2019",NA,"Illumina"
"857","https://gdc.xenahubs.net","gdcHub","GDC TCGA Lung Squamous Cell Carcinoma (LUSC)","TCGA-LUSC.survival.tsv",757,"phenotype","survival data","clinicalMatrix","","","",NA,NA,NA,"07-20-2019",NA,NA
"858","https://gdc.xenahubs.net","gdcHub","GDC TCGA Lung Squamous Cell Carcinoma (LUSC)","TCGA-LUSC.varscan2_snv.tsv",491,"somatic mutation (SNPs and small INDELs)","VarScan2 Variant Aggregation and Masking","mutationVector","","","",NA,NA,NA,"07-20-2019",NA,"Illumina"
"859","https://gdc.xenahubs.net","gdcHub","GDC TCGA Esophageal Cancer (ESCA)","TCGA-ESCA.cnv.tsv",185,"copy number","Copy Number Segment","genomicSegment","","","",NA,NA,NA,"07-19-2019","log2(copy-number/2)","Affymetrix SNP 6.0"
"860","https://gdc.xenahubs.net","gdcHub","GDC TCGA Esophageal Cancer (ESCA)","TCGA-ESCA.GDC_phenotype.tsv",251,"phenotype","Phenotype","clinicalMatrix","","","",NA,NA,NA,"08-07-2019",NA,NA
"861","https://gdc.xenahubs.net","gdcHub","GDC TCGA Esophageal Cancer (ESCA)","TCGA-ESCA.gistic.tsv",185,"copy number (gene-level)","GISTIC - focal score by gene","genomicMatrix","","","","gencode.v22.annotation.gene.probeMap",NA,NA,"07-19-2019","Gistic2 copy number","Illumina"
"862","https://gdc.xenahubs.net","gdcHub","GDC TCGA Esophageal Cancer (ESCA)","TCGA-ESCA.htseq_counts.tsv",173,"gene expression RNAseq","HTSeq - Counts","genomicMatrix","","","","gencode.v22.annotation.gene.probeMap",NA,NA,"07-19-2019","log2(count+1)","Illumina"
"863","https://gdc.xenahubs.net","gdcHub","GDC TCGA Esophageal Cancer (ESCA)","TCGA-ESCA.htseq_fpkm.tsv",173,"gene expression RNAseq","HTSeq - FPKM","genomicMatrix","","","","gencode.v22.annotation.gene.probeMap",NA,NA,"07-19-2019","log2(fpkm+1)","Illumina"
"864","https://gdc.xenahubs.net","gdcHub","GDC TCGA Esophageal Cancer (ESCA)","TCGA-ESCA.htseq_fpkm-uq.tsv",173,"gene expression RNAseq","HTSeq - FPKM-UQ","genomicMatrix","","","","gencode.v22.annotation.gene.probeMap",NA,NA,"07-19-2019","log2(fpkm-uq+1)","Illumina"
"865","https://gdc.xenahubs.net","gdcHub","GDC TCGA Esophageal Cancer (ESCA)","TCGA-ESCA.masked_cnv.tsv",185,"copy number","Masked Copy Number Segment","genomicSegment","","","",NA,NA,NA,"07-19-2019","log2(copy-number/2)","Affymetrix SNP 6.0"
"866","https://gdc.xenahubs.net","gdcHub","GDC TCGA Esophageal Cancer (ESCA)","TCGA-ESCA.methylation450.tsv",202,"DNA methylation","Illumina Human Methylation 450","genomicMatrix","","","","illuminaMethyl450_hg38_GDC",NA,NA,"07-19-2019","beta value","Illumina Human Methylation 450"
"867","https://gdc.xenahubs.net","gdcHub","GDC TCGA Esophageal Cancer (ESCA)","TCGA-ESCA.mirna.tsv",198,"stem loop expression","miRNA Expression Quantification","genomicMatrix","","","",NA,NA,NA,"07-19-2019","log2(RPM+1)","Illumina"
"868","https://gdc.xenahubs.net","gdcHub","GDC TCGA Esophageal Cancer (ESCA)","TCGA-ESCA.muse_snv.tsv",183,"somatic mutation (SNPs and small INDELs)","MuSE Variant Aggregation and Masking","mutationVector","","","",NA,NA,NA,"07-19-2019",NA,"Illumina"
"869","https://gdc.xenahubs.net","gdcHub","GDC TCGA Esophageal Cancer (ESCA)","TCGA-ESCA.mutect2_snv.tsv",184,"somatic mutation (SNPs and small INDELs)","MuTect2 Variant Aggregation and Masking","mutationVector","","","",NA,NA,NA,"07-19-2019",NA,"Illumina"
"870","https://gdc.xenahubs.net","gdcHub","GDC TCGA Esophageal Cancer (ESCA)","TCGA-ESCA.somaticsniper_snv.tsv",183,"somatic mutation (SNPs and small INDELs)","SomaticSniper Variant Aggregation and Masking","mutationVector","","","",NA,NA,NA,"07-19-2019",NA,"Illumina"
"871","https://gdc.xenahubs.net","gdcHub","GDC TCGA Esophageal Cancer (ESCA)","TCGA-ESCA.survival.tsv",249,"phenotype","survival data","clinicalMatrix","","","",NA,NA,NA,"07-19-2019",NA,NA
"872","https://gdc.xenahubs.net","gdcHub","GDC TCGA Esophageal Cancer (ESCA)","TCGA-ESCA.varscan2_snv.tsv",184,"somatic mutation (SNPs and small INDELs)","VarScan2 Variant Aggregation and Masking","mutationVector","","","",NA,NA,NA,"07-19-2019",NA,"Illumina"
"873","https://gdc.xenahubs.net","gdcHub","GDC Pan-Cancer (PANCAN)","GDC-PANCAN.htseq_fpkm-uq.tsv",11768,"gene expression RNAseq","HTSeq - FPKM-UQ","genomicMatrix","","","","gencode.v22.annotation.gene.probeMap",NA,NA,"07-22-2019","log2(fpkm-uq+1)","Illumina"
"874","https://gdc.xenahubs.net","gdcHub","GDC Pan-Cancer (PANCAN)","GDC-PANCAN.masked_cnv.tsv",11203,"copy number","Masked Copy Number Segment","genomicSegment","","","",NA,NA,NA,"07-22-2019","log2(copy-number/2)","Affymetrix SNP 6.0"
"875","https://gdc.xenahubs.net","gdcHub","GDC Pan-Cancer (PANCAN)","GDC-PANCAN.mirna.tsv",11020,"stem loop expression","miRNA Expression Quantification","genomicMatrix","","","",NA,NA,NA,"07-22-2019","log2(RPM+1)","Illumina"
"876","https://gdc.xenahubs.net","gdcHub","GDC Pan-Cancer (PANCAN)","GDC-PANCAN.muse_snv.tsv",10071,"somatic mutation (SNPs and small INDELs)","MuSE Variant Aggregation and Masking","mutationVector","","","",NA,NA,NA,"07-22-2019",NA,"Illumina"
"877","https://gdc.xenahubs.net","gdcHub","GDC Pan-Cancer (PANCAN)","GDC-PANCAN.mutect2_snv.tsv",10182,"somatic mutation (SNPs and small INDELs)","MuTect2 Variant Aggregation and Masking","mutationVector","","","",NA,NA,NA,"07-22-2019",NA,"Illumina"
"878","https://gdc.xenahubs.net","gdcHub","GDC Pan-Cancer (PANCAN)","GDC-PANCAN.methylation27.tsv",2595,"DNA methylation","Illumina Human Methylation 27","genomicMatrix","","","","illuminaMethyl27_hg38_GDC",NA,NA,"07-22-2019","beta value","Illumina Human Methylation 27"
"879","https://gdc.xenahubs.net","gdcHub","GDC Pan-Cancer (PANCAN)","GDC-PANCAN.survival.tsv",18469,"phenotype","survival data","clinicalMatrix","","","",NA,NA,NA,"07-22-2019",NA,NA
"880","https://gdc.xenahubs.net","gdcHub","GDC Pan-Cancer (PANCAN)","GDC-PANCAN.methylation450.tsv",9736,"DNA methylation","Illumina Human Methylation 450","genomicMatrix","","","","illuminaMethyl450_hg38_GDC",NA,NA,"08-01-2019","beta value","Illumina Human Methylation 450"
"881","https://gdc.xenahubs.net","gdcHub","GDC Pan-Cancer (PANCAN)","GDC-PANCAN.somaticsniper_snv.tsv",10019,"somatic mutation (SNPs and small INDELs)","SomaticSniper Variant Aggregation and Masking","mutationVector","","","",NA,NA,NA,"07-22-2019",NA,"Illumina"
"882","https://gdc.xenahubs.net","gdcHub","GDC Pan-Cancer (PANCAN)","GDC-PANCAN.varscan2_snv.tsv",10114,"somatic mutation (SNPs and small INDELs)","VarScan2 Variant Aggregation and Masking","mutationVector","","","",NA,NA,NA,"07-22-2019",NA,"Illumina"
"883","https://gdc.xenahubs.net","gdcHub","GDC Pan-Cancer (PANCAN)","GDC-PANCAN.cnv.tsv",11203,"copy number","Copy Number Segment","genomicSegment","","","",NA,NA,NA,"08-06-2019","log2(copy-number/2)","Affymetrix SNP 6.0"
"884","https://gdc.xenahubs.net","gdcHub","GDC Pan-Cancer (PANCAN)","GDC-PANCAN.gistic.tsv",11368,"copy number (gene-level)","GISTIC - focal score by gene","genomicMatrix","","","","gencode.v22.annotation.gene.probeMap",NA,NA,"08-10-2019","Gistic2 copy number","Illumina"
"885","https://gdc.xenahubs.net","gdcHub","GDC Pan-Cancer (PANCAN)","GDC-PANCAN.basic_phenotype.tsv",19188,"phenotype","basic phenotype","clinicalMatrix","","","",NA,NA,NA,"08-09-2019",NA,NA
"886","https://gdc.xenahubs.net","gdcHub","GDC TARGET-RT","TARGET-RT.clinical.tsv",126,"phenotype","Phenotype","clinicalMatrix","","","",NA,NA,NA,"07-23-2019",NA,NA
"887","https://gdc.xenahubs.net","gdcHub","GDC TARGET-RT","TARGET-RT.htseq_counts.tsv",5,"gene expression RNAseq","HTSeq - Counts","genomicMatrix","","","","gencode.v22.annotation.gene.probeMap",NA,NA,"07-23-2019","log2(count+1)","Illumina"
"888","https://gdc.xenahubs.net","gdcHub","GDC TARGET-RT","TARGET-RT.htseq_fpkm.tsv",5,"gene expression RNAseq","HTSeq - FPKM","genomicMatrix","","","","gencode.v22.annotation.gene.probeMap",NA,NA,"07-23-2019","log2(fpkm+1)","Illumina"
"889","https://gdc.xenahubs.net","gdcHub","GDC TARGET-RT","TARGET-RT.htseq_fpkm-uq.tsv",5,"gene expression RNAseq","HTSeq - FPKM-UQ","genomicMatrix","","","","gencode.v22.annotation.gene.probeMap",NA,NA,"07-23-2019","log2(fpkm-uq+1)","Illumina"
"890","https://gdc.xenahubs.net","gdcHub","GDC TARGET-RT","TARGET-RT.mirna.tsv",78,"stem loop expression","miRNA Expression Quantification","genomicMatrix","","","",NA,NA,NA,"07-23-2019","log2(RPM+1)","Illumina"
"891","https://gdc.xenahubs.net","gdcHub","GDC TARGET-RT","TARGET-RT.survival.tsv",61,"phenotype","survival data","clinicalMatrix","","","",NA,NA,NA,"07-23-2019",NA,NA
"892","https://gdc.xenahubs.net","gdcHub","GDC MMRF-COMMPASS","MMRF-COMMPASS.htseq_counts.tsv",859,"gene expression RNAseq","HTSeq - Counts","genomicMatrix","","","","gencode.v22.annotation.gene.probeMap",NA,NA,"08-21-2019","log2(count+1)","Illumina"
"893","https://gdc.xenahubs.net","gdcHub","GDC MMRF-COMMPASS","MMRF-COMMPASS.htseq_fpkm.tsv",859,"gene expression RNAseq","HTSeq - FPKM","genomicMatrix","","","","gencode.v22.annotation.gene.probeMap",NA,NA,"08-21-2019","log2(fpkm+1)","Illumina"
"894","https://gdc.xenahubs.net","gdcHub","GDC MMRF-COMMPASS","MMRF-COMMPASS.htseq_fpkm-uq.tsv",859,"gene expression RNAseq","HTSeq - FPKM-UQ","genomicMatrix","","","","gencode.v22.annotation.gene.probeMap",NA,NA,"08-21-2019","log2(fpkm-uq+1)","Illumina"
"895","https://gdc.xenahubs.net","gdcHub","GDC MMRF-COMMPASS","MMRF-COMMPASS.star_counts.tsv",859,"gene expression RNAseq","STAR - Counts","genomicMatrix","","","","gencode.v22.annotation.gene.probeMap",NA,NA,"08-21-2019","log2(count+1)","Illumina"
"896","https://gdc.xenahubs.net","gdcHub","GDC MMRF-COMMPASS","MMRF-COMMPASS.survival.tsv",2113,"phenotype","survival data","clinicalMatrix","","","",NA,NA,NA,"08-21-2019",NA,NA
"897","https://gdc.xenahubs.net","gdcHub","GDC MMRF-COMMPASS","MMRF-COMMPASS.Xena_phenotype.tsv",2119,"phenotype","Phenotype","clinicalMatrix","","","",NA,NA,NA,"08-21-2019",NA,NA
"898","https://gdc.xenahubs.net","gdcHub","GDC TCGA Mesothelioma (MESO)","TCGA-MESO.cnv.tsv",87,"copy number","Copy Number Segment","genomicSegment","","","",NA,NA,NA,"07-20-2019","log2(copy-number/2)","Affymetrix SNP 6.0"
"899","https://gdc.xenahubs.net","gdcHub","GDC TCGA Mesothelioma (MESO)","TCGA-MESO.GDC_phenotype.tsv",88,"phenotype","Phenotype","clinicalMatrix","","","",NA,NA,NA,"08-07-2019",NA,NA
"900","https://gdc.xenahubs.net","gdcHub","GDC TCGA Mesothelioma (MESO)","TCGA-MESO.gistic.tsv",87,"copy number (gene-level)","GISTIC - focal score by gene","genomicMatrix","","","","gencode.v22.annotation.gene.probeMap",NA,NA,"07-20-2019","Gistic2 copy number","Illumina"
"901","https://gdc.xenahubs.net","gdcHub","GDC TCGA Mesothelioma (MESO)","TCGA-MESO.htseq_counts.tsv",86,"gene expression RNAseq","HTSeq - Counts","genomicMatrix","","","","gencode.v22.annotation.gene.probeMap",NA,NA,"07-20-2019","log2(count+1)","Illumina"
"902","https://gdc.xenahubs.net","gdcHub","GDC TCGA Mesothelioma (MESO)","TCGA-MESO.htseq_fpkm.tsv",86,"gene expression RNAseq","HTSeq - FPKM","genomicMatrix","","","","gencode.v22.annotation.gene.probeMap",NA,NA,"07-20-2019","log2(fpkm+1)","Illumina"
"903","https://gdc.xenahubs.net","gdcHub","GDC TCGA Mesothelioma (MESO)","TCGA-MESO.htseq_fpkm-uq.tsv",86,"gene expression RNAseq","HTSeq - FPKM-UQ","genomicMatrix","","","","gencode.v22.annotation.gene.probeMap",NA,NA,"07-20-2019","log2(fpkm-uq+1)","Illumina"
"904","https://gdc.xenahubs.net","gdcHub","GDC TCGA Mesothelioma (MESO)","TCGA-MESO.masked_cnv.tsv",87,"copy number","Masked Copy Number Segment","genomicSegment","","","",NA,NA,NA,"07-20-2019","log2(copy-number/2)","Affymetrix SNP 6.0"
"905","https://gdc.xenahubs.net","gdcHub","GDC TCGA Mesothelioma (MESO)","TCGA-MESO.methylation450.tsv",87,"DNA methylation","Illumina Human Methylation 450","genomicMatrix","","","","illuminaMethyl450_hg38_GDC",NA,NA,"07-20-2019","beta value","Illumina Human Methylation 450"
"906","https://gdc.xenahubs.net","gdcHub","GDC TCGA Mesothelioma (MESO)","TCGA-MESO.mirna.tsv",87,"stem loop expression","miRNA Expression Quantification","genomicMatrix","","","",NA,NA,NA,"07-20-2019","log2(RPM+1)","Illumina"
"907","https://gdc.xenahubs.net","gdcHub","GDC TCGA Mesothelioma (MESO)","TCGA-MESO.muse_snv.tsv",78,"somatic mutation (SNPs and small INDELs)","MuSE Variant Aggregation and Masking","mutationVector","","","",NA,NA,NA,"07-20-2019",NA,"Illumina"
"908","https://gdc.xenahubs.net","gdcHub","GDC TCGA Mesothelioma (MESO)","TCGA-MESO.mutect2_snv.tsv",82,"somatic mutation (SNPs and small INDELs)","MuTect2 Variant Aggregation and Masking","mutationVector","","","",NA,NA,NA,"07-20-2019",NA,"Illumina"
"909","https://gdc.xenahubs.net","gdcHub","GDC TCGA Mesothelioma (MESO)","TCGA-MESO.somaticsniper_snv.tsv",79,"somatic mutation (SNPs and small INDELs)","SomaticSniper Variant Aggregation and Masking","mutationVector","","","",NA,NA,NA,"07-20-2019",NA,"Illumina"
"910","https://gdc.xenahubs.net","gdcHub","GDC TCGA Mesothelioma (MESO)","TCGA-MESO.survival.tsv",86,"phenotype","survival data","clinicalMatrix","","","",NA,NA,NA,"07-20-2019",NA,NA
"911","https://gdc.xenahubs.net","gdcHub","GDC TCGA Mesothelioma (MESO)","TCGA-MESO.varscan2_snv.tsv",80,"somatic mutation (SNPs and small INDELs)","VarScan2 Variant Aggregation and Masking","mutationVector","","","",NA,NA,NA,"07-20-2019",NA,"Illumina"
"912","https://gdc.xenahubs.net","gdcHub","GDC TCGA Lung Adenocarcinoma (LUAD)","TCGA-LUAD.cnv.tsv",532,"copy number","Copy Number Segment","genomicSegment","","","",NA,NA,NA,"07-20-2019","log2(copy-number/2)","Affymetrix SNP 6.0"
"913","https://gdc.xenahubs.net","gdcHub","GDC TCGA Lung Adenocarcinoma (LUAD)","TCGA-LUAD.GDC_phenotype.tsv",877,"phenotype","Phenotype","clinicalMatrix","","","",NA,NA,NA,"08-07-2019",NA,NA
